Country,City or Region (if applicable),Resolution,Year,Month (if applicable),Pollutant,Concentration,Unit,Method of Measurement,Data Source (Link),(Comments)
Sri Lanka,Colombo,Monthly,2018,2,PM2.5,37.99686099,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,3,PM2.5,32.17858117,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,4,PM2.5,22.84568528,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,5,PM2.5,22.24897361,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,6,PM2.5,20.92834646,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,7,PM2.5,21.85887097,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,8,PM2.5,19.01693548,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,9,PM2.5,22.76848739,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,10,PM2.5,30.8315047,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,11,PM2.5,43.84713656,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Sri Lanka,Colombo,Monthly,2018,12,PM2.5,48.13817204,??g/m3,Measured,Processed hourly (as above): https://www.airnow.gov/index.cfm?action=airnow.global_summary#Sri_Lanka$Colombo,
Vietnam,Ho Chi Minh,Monthly,2016,1,PM2.5,57.4,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,2,PM2.5,32.17219251,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,3,PM2.5,29.63419619,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,4,PM2.5,22.44761236,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,5,PM2.5,23.98848238,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,6,PM2.5,26.28446602,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,7,PM2.5,25.20554804,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,8,PM2.5,20.17932432,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,9,PM2.5,22.64930362,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,10,PM2.5,33.29740082,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,11,PM2.5,34.78499257,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2016,12,PM2.5,41.28817204,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,1,PM2.5,39.3803523,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,2,PM2.5,36.38708207,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,3,PM2.5,30.88851744,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,4,PM2.5,21.43867792,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,5,PM2.5,25.19126344,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,6,PM2.5,25.14782609,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,7,PM2.5,25.17398922,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,8,PM2.5,21.61469003,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,9,PM2.5,26.61222222,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,10,PM2.5,27.69489247,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,11,PM2.5,37.56430556,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2017,12,PM2.5,37.75217391,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,1,PM2.5,41.23315364,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,2,PM2.5,42.64791667,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,3,PM2.5,28.26586022,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,4,PM2.5,22.27644444,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,5,PM2.5,28.1574124,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,6,PM2.5,19.7834965,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,7,PM2.5,15.35384615,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,8,PM2.5,19.29148649,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,9,PM2.5,20.39138889,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,10,PM2.5,26.92768817,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,11,PM2.5,22.89117647,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Ho Chi Minh,Monthly,2018,12,PM2.5,28.14151515,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Ho_Chi_Minh_City,
Vietnam,Hanoi,Monthly,2015,1,PM2.5,66.2,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,2,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,3,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,4,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,5,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,6,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,7,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,8,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,9,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,10,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,11,PM2.5,NA,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2015,12,PM2.5,81.85113402,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,1,PM2.5,67.93433283,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,2,PM2.5,76.60419075,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,3,PM2.5,54.70791789,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,4,PM2.5,46.11065919,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,5,PM2.5,29.88753388,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,6,PM2.5,32.34116788,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,7,PM2.5,25.83312203,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,8,PM2.5,31.94221922,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,9,PM2.5,48.96995646,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,10,PM2.5,59.85297297,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,11,PM2.5,52.37315234,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2016,12,PM2.5,81.96377622,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,1,PM2.5,66.1416442,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,2,PM2.5,52.53817365,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,3,PM2.5,44.85498652,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,4,PM2.5,36.77180926,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,5,PM2.5,30.32398922,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,6,PM2.5,24.84676056,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,7,PM2.5,21.2682861,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,8,PM2.5,24.1917232,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,9,PM2.5,30.26571835,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,10,PM2.5,44.89366577,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,11,PM2.5,61.3048951,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2017,12,PM2.5,74.49851351,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2018,1,PM2.5,75.58684211,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
Vietnam,Hanoi,Monthly,2018,2,PM2.5,69.45458861,??g/m3,Measured,https://www.airnow.gov/index.cfm?action=airnow.global_summary#Vietnam$Hanoi,
